Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-05 00:00:00+05:30,28734.054344889762,28734.054344889762,27722.97126079868,28071.17578125,27164,0.0,0.0
2021-04-06 00:00:00+05:30,28268.706941080833,28268.706941080833,27758.342138385986,27923.955078125,22797,0.0,0.0
2021-04-07 00:00:00+05:30,27854.44401480472,28352.18259418642,27723.968673868967,28215.369140625,27083,0.0,0.0
2021-04-08 00:00:00+05:30,28371.808548915324,28563.810320273453,28043.608476692316,28181.650390625,33157,0.0,0.0
2021-04-09 00:00:00+05:30,28204.87394019791,28204.87394019791,27807.155944461647,27902.826171875,22594,0.0,0.0
2021-04-12 00:00:00+05:30,27544.20724795889,27616.61060568649,26532.745604169893,26667.998046875,28586,0.0,0.0
2021-04-13 00:00:00+05:30,26798.903382330638,27891.657760620117,26771.474561899795,27675.443359375,30451,0.0,0.0
2021-04-15 00:00:00+05:30,27617.040532129115,28374.64351395162,27171.03768823931,28226.953125,26397,0.0,0.0
2021-04-16 00:00:00+05:30,28147.646726752144,28752.972462811333,27759.95413977398,28580.64453125,26060,0.0,0.0
2021-04-19 00:00:00+05:30,27713.559222349333,28469.222445992036,27591.736694355186,28279.30078125,20892,0.0,0.0
2021-04-20 00:00:00+05:30,28563.813867621044,28942.142528119337,28152.38144932915,28609.970703125,24174,0.0,0.0
2021-04-22 00:00:00+05:30,28374.640596804424,28537.273839568843,28053.06133670731,28260.62109375,18136,0.0,0.0
2021-04-23 00:00:00+05:30,28058.735401970964,28228.983240316367,27476.109466300022,27549.31640625,38733,0.0,0.0
2021-04-26 00:00:00+05:30,27664.332420494324,28778.321696627456,27664.284390497378,28642.02734375,72653,0.0,0.0
2021-04-27 00:00:00+05:30,28547.447513573657,29150.220329591113,28147.64948113665,28560.169921875,36154,0.0,0.0
2021-04-28 00:00:00+05:30,28657.347953577868,29318.47710220364,28281.005254734137,28407.083984375,35823,0.0,0.0
2021-04-29 00:00:00+05:30,28699.293913116264,28805.51039051293,28138.27960531382,28271.26171875,28988,0.0,0.0
2021-04-30 00:00:00+05:30,27923.069094917748,28351.005383035565,27872.94054494941,28053.638671875,19104,0.0,0.0
2021-05-03 00:00:00+05:30,27747.18732871414,28327.354620520488,27702.403049051078,28082.150390625,20846,0.0,0.0
2021-05-04 00:00:00+05:30,28249.799047718097,28249.799047718097,27658.281860108593,27815.478515625,25145,0.0,0.0
2021-05-05 00:00:00+05:30,28184.534297599796,28184.534297599796,27674.736519607035,28031.595703125,27903,0.0,0.0
2021-05-06 00:00:00+05:30,28081.43801017764,28163.724473865263,27817.553833524238,27946.185546875,13088,0.0,0.0
2021-05-07 00:00:00+05:30,27946.189833903114,28172.193158364153,27854.445141924618,28024.55078125,16892,0.0,0.0
2021-05-10 00:00:00+05:30,28024.688266544897,28268.09503597627,27387.393064105287,27549.837890625,29383,0.0,0.0
2021-05-11 00:00:00+05:30,27549.840818987843,27785.113918795083,27053.332557935773,27324.546875,22994,0.0,0.0
2021-05-12 00:00:00+05:30,27381.769015884965,27543.97740393772,26582.974725183754,26672.923828125,17605,0.0,0.0
2021-05-14 00:00:00+05:30,26861.33212719569,26861.33212719569,26294.785016484766,26514.876953125,23147,0.0,0.0
2021-05-17 00:00:00+05:30,26765.806119427354,26955.86823571814,26426.965522859107,26644.173828125,22214,0.0,0.0
2021-05-18 00:00:00+05:30,26880.24460581385,27763.64180714496,26738.37139360864,27355.662109375,32810,0.0,0.0
2021-05-19 00:00:00+05:30,27334.239091069547,28717.881618535386,27334.239091069547,28436.97265625,70419,0.0,0.0
2021-05-20 00:00:00+05:30,28138.706540455034,28592.13182484563,27860.91769725866,28029.1796875,30746,0.0,0.0
2021-05-21 00:00:00+05:30,28212.908454822125,28398.053006434027,27523.40460743987,27693.416015625,35223,0.0,0.0
2021-05-24 00:00:00+05:30,27899.839006996124,29084.00737219916,27680.83332800707,28883.068359375,63233,0.0,0.0
2021-05-25 00:00:00+05:30,28887.51248190105,30075.22765675383,28887.51248190105,29807.41796875,98916,0.0,0.0
2021-05-26 00:00:00+05:30,29793.37927297671,30228.45719251859,29556.971911922647,30111.26953125,54258,0.0,0.0
2021-05-27 00:00:00+05:30,29992.940728561152,30701.360917318754,29184.405719705614,30043.494140625,137199,0.0,0.0
2021-05-28 00:00:00+05:30,30058.253628401802,30409.247598070844,29442.80650419341,29663.13671875,59209,0.0,0.0
2021-05-31 00:00:00+05:30,29651.504674685315,29817.023440811947,28810.66934276202,29004.08984375,43081,0.0,0.0
2021-06-01 00:00:00+05:30,29130.354296520865,29485.98315510367,28929.273029453892,29372.86328125,25113,0.0,0.0
2021-06-02 00:00:00+05:30,29226.92090558161,29403.69529235333,28942.1344552886,29108.9296875,24515,0.0,0.0
2021-06-03 00:00:00+05:30,29133.193320372517,29315.736866597825,28518.457386398462,28819.60546875,44988,0.0,0.0
2021-06-04 00:00:00+05:30,28715.61239341669,29415.047362041438,28658.390195172204,29361.796875,47283,0.0,0.0
2021-06-07 00:00:00+05:30,29554.08806960185,29554.08806960185,28994.20970228116,29188.8125,27528,0.0,0.0
2021-06-08 00:00:00+05:30,29311.005219188908,29462.33664336026,29093.466296942588,29292.513671875,25766,0.0,0.0
2021-06-09 00:00:00+05:30,29320.46519204455,29367.70823493904,28470.171701475258,28543.8515625,23350,0.0,0.0
2021-06-10 00:00:00+05:30,28845.24139527392,28845.24139527392,28516.520369307604,28583.91015625,14989,0.0,0.0
2021-06-11 00:00:00+05:30,28800.268764120698,28800.268764120698,28351.003487833103,28494.81640625,16864,0.0,0.0
2021-06-14 00:00:00+05:30,28587.45565199802,28611.101190171717,28043.60827400302,28530.421875,21283,0.0,0.0
2021-06-15 00:00:00+05:30,28800.263625904536,28800.263625904536,28367.125424680333,28418.482421875,14542,0.0,0.0
2021-06-16 00:00:00+05:30,28426.663771251708,28596.863602804053,28185.47930072537,28357.4765625,13469,0.0,0.0
2021-06-17 00:00:00+05:30,28177.91389037711,28469.226909920482,28138.52005577279,28266.869140625,11790,0.0,0.0
2021-06-18 00:00:00+05:30,28327.35155034289,28428.081531648782,27807.14976895095,28089.90234375,20668,0.0,0.0
2021-06-21 00:00:00+05:30,27996.320686812847,28354.219966676115,27863.905656537383,28074.681640625,13779,0.0,0.0
2021-06-22 00:00:00+05:30,28138.18793828911,28326.406405506572,27759.859360967574,27863.615234375,18064,0.0,0.0
2021-06-23 00:00:00+05:30,28034.053481813844,28184.060393875527,27760.80529626124,27841.625,24733,0.0,0.0
2021-06-24 00:00:00+05:30,27996.316496541753,28043.60757170483,27670.00807791652,27911.14453125,19677,0.0,0.0
2021-06-25 00:00:00+05:30,27996.314932707566,28127.6899016337,27726.755819335212,27859.595703125,10705,0.0,0.0
2021-06-28 00:00:00+05:30,27929.158840693934,28019.957690932908,27789.555977912984,27985.29296875,22703,0.0,0.0
2021-06-29 00:00:00+05:30,27997.356719991207,28409.119744758045,27913.699546385265,28034.953125,18379,0.0,0.0
