Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-04-05 00:00:00+05:30,823.2394299629407,850.2174847680817,819.6423360300154,844.9036254882812,9452833,0.0,0.0
2021-04-06 00:00:00+05:30,849.3999722599851,850.7079792073498,834.0715319521172,840.7343139648438,4260257,0.0,0.0
2021-04-07 00:00:00+05:30,842.859902065992,854.3051383695068,837.7095058115939,847.928466796875,3551106,0.0,0.0
2021-04-08 00:00:00+05:30,853.4873811652861,861.9895742698965,843.3910705136607,848.1735229492188,4852068,0.0,0.0
2021-04-09 00:00:00+05:30,851.9342955710069,862.3168195176174,845.4350764844437,854.6321411132812,3708082,0.0,0.0
2021-04-12 00:00:00+05:30,852.6291688503495,852.6291688503495,818.4978898573835,825.2015380859375,5976427,0.0,0.0
2021-04-13 00:00:00+05:30,827.7357639566867,834.5211434496687,794.789846738654,803.946044921875,7773994,0.0,0.0
2021-04-15 00:00:00+05:30,791.3563459885339,813.1840568335809,783.7943147897798,810.89501953125,7430279,0.0,0.0
2021-04-16 00:00:00+05:30,817.5168457633918,831.2511187927631,813.0205031116932,827.940185546875,4677808,0.0,0.0
2021-04-19 00:00:00+05:30,814.2467774283567,840.7751591245482,807.5839951842675,813.1022338867188,6239343,0.0,0.0
2021-04-20 00:00:00+05:30,822.4217902050287,822.4217902050287,782.3634723918614,785.8787841796875,9742418,0.0,0.0
2021-04-22 00:00:00+05:30,789.7213060850507,794.5446756359897,780.9738654895407,786.3695068359375,4970596,0.0,0.0
2021-04-23 00:00:00+05:30,788.086194041528,796.9562313495829,776.804472197565,781.2599487304688,6023490,0.0,0.0
2021-04-26 00:00:00+05:30,768.4658299391508,780.3198241243824,754.6089095155817,759.3096313476562,19619972,0.0,0.0
2021-04-27 00:00:00+05:30,761.108206132126,767.2804485224868,754.8950978777106,759.3505249023438,6406825,0.0,0.0
2021-04-28 00:00:00+05:30,761.2716904660223,765.0731138290603,753.5461463579196,755.2220458984375,6845677,0.0,0.0
2021-04-29 00:00:00+05:30,773.4413009776157,773.4413009776157,754.6397504808432,756.677978515625,8588734,16.0,0.0
2021-04-30 00:00:00+05:30,752.892636584959,761.2118922378314,744.9061714688842,747.8594970703125,10921664,0.0,0.0
2021-05-03 00:00:00+05:30,747.6931713583002,757.426711532994,741.2457476275332,755.138916015625,6871176,0.0,0.0
2021-05-04 00:00:00+05:30,757.0521696627603,761.2117969685996,748.1089709552057,749.5232543945312,6217026,0.0,0.0
2021-05-05 00:00:00+05:30,752.0191569417342,757.7178269961004,749.2321757132391,756.5531616210938,2696835,0.0,0.0
2021-05-06 00:00:00+05:30,758.71606018866,768.6159940039959,749.7728610142871,762.0437622070312,6319104,0.0,0.0
2021-05-07 00:00:00+05:30,763.7077086121509,766.5362759917687,760.1304386508999,762.3766479492188,3651558,0.0,0.0
2021-05-10 00:00:00+05:30,763.7493760237921,766.7027020929859,757.2187796126152,760.3385009765625,4029147,0.0,0.0
2021-05-11 00:00:00+05:30,755.804473305881,759.0905898669013,752.9759057092957,754.80615234375,3818154,0.0,0.0
2021-05-12 00:00:00+05:30,753.8492540806558,756.1786351459263,744.5732651593321,753.8076171875,4076940,0.0,0.0
2021-05-14 00:00:00+05:30,756.2203046374115,758.7160812203732,745.8212355417376,757.3433837890625,5184569,0.0,0.0
2021-05-17 00:00:00+05:30,760.8791383433883,771.3614314368372,757.1354731193086,767.1602172851562,7956551,0.0,0.0
2021-05-18 00:00:00+05:30,772.0268780071248,781.5940214307044,769.1151387042962,775.0217895507812,5913426,0.0,0.0
2021-05-19 00:00:00+05:30,772.0268407892028,782.8418719640515,769.6558734961665,774.8554077148438,4178834,0.0,0.0
2021-05-20 00:00:00+05:30,775.3546576940676,777.6840392142016,767.076987834803,769.0320434570312,4753782,0.0,0.0
2021-05-21 00:00:00+05:30,769.9471303016769,777.5592697287949,767.8673163354379,774.2315673828125,4161547,0.0,0.0
2021-05-24 00:00:00+05:30,774.9386485436918,781.1780901583753,771.77734161426,776.0201416015625,4191877,0.0,0.0
2021-05-25 00:00:00+05:30,780.3461691451249,785.1713271998495,777.9752016284475,782.5091552734375,5032874,0.0,0.0
2021-05-26 00:00:00+05:30,782.0101075200954,789.4558522098047,775.8122512998332,786.8352661132812,5017674,0.0,0.0
2021-05-27 00:00:00+05:30,789.4973411107387,796.0695732178117,780.4293323721249,784.0066528320312,9078274,0.0,0.0
2021-05-28 00:00:00+05:30,782.0515948384362,790.1212827433009,779.8470226203112,784.1314086914062,4098094,0.0,0.0
2021-05-31 00:00:00+05:30,783.2995109266159,788.5406318666134,775.8537669136105,786.3360595703125,4171524,0.0,0.0
2021-06-01 00:00:00+05:30,788.6655337038671,791.9932363777231,783.7155658211638,790.9117431640625,2944472,0.0,0.0
2021-06-02 00:00:00+05:30,787.8334576133071,790.9115921542541,780.0133375121662,785.1296997070312,3657189,0.0,0.0
2021-06-03 00:00:00+05:30,786.1697284080138,790.1629613176011,779.5143232997979,781.5525512695312,4164240,0.0,0.0
2021-06-04 00:00:00+05:30,782.0931569682473,785.504082048506,777.6423757701082,779.1398315429688,3550303,0.0,0.0
2021-06-07 00:00:00+05:30,781.1781903949841,791.9516377874032,779.5975113390909,789.99658203125,3282517,0.0,0.0
2021-06-08 00:00:00+05:30,791.9931488164184,808.6316603461752,791.5355999046916,804.638427734375,6385642,0.0,0.0
2021-06-09 00:00:00+05:30,810.2122922103985,819.4466452625741,802.8913069410037,808.0492553710938,5521459,0.0,0.0
2021-06-10 00:00:00+05:30,814.8711929119943,816.6598534113072,804.0977453414292,805.7615966796875,3878256,0.0,0.0
2021-06-11 00:00:00+05:30,811.9592209298298,823.6061769677577,807.3836310577868,818.0738525390625,4777035,0.0,0.0
2021-06-14 00:00:00+05:30,817.7828071247536,822.3168114803285,811.9593283354624,818.7811279296875,2236373,0.0,0.0
2021-06-15 00:00:00+05:30,819.5299015262881,826.1021341834467,817.9492733267062,819.8211059570312,2559001,0.0,0.0
2021-06-16 00:00:00+05:30,818.656387492991,820.278652590068,810.2955452563145,814.7879638671875,3138753,0.0,0.0
2021-06-17 00:00:00+05:30,815.2871059275506,822.7328503666187,814.0808036256831,820.6114501953125,3609989,0.0,0.0
2021-06-18 00:00:00+05:30,823.6062899787314,829.1802012884741,807.0509513139313,811.3353881835938,5622783,0.0,0.0
2021-06-21 00:00:00+05:30,805.3039093328347,818.1571688675065,799.6884120311853,816.9508666992188,1639495,0.0,0.0
2021-06-22 00:00:00+05:30,817.0339680955669,822.108743831191,812.1672245001513,815.3701171875,2529648,0.0,0.0
2021-06-23 00:00:00+05:30,819.4467115232289,819.4467115232289,807.7997531868582,809.3804321289062,2395543,0.0,0.0
2021-06-24 00:00:00+05:30,808.631777564878,827.4332780082725,806.2191727326508,823.3568725585938,4686567,0.0,0.0
2021-06-25 00:00:00+05:30,827.7660517276997,840.2449369296248,822.9824790669618,828.3068237304688,5196000,0.0,0.0
2021-06-28 00:00:00+05:30,831.9256056204626,831.9256056204626,818.7811912070013,819.6962890625,1844159,0.0,0.0
2021-06-29 00:00:00+05:30,821.0690860746154,826.8509798893525,815.7031551130721,818.2821044921875,1895170,0.0,0.0
2021-06-30 00:00:00+05:30,816.118916715652,824.8125483589422,816.118916715652,818.19873046875,2682591,0.0,0.0
2021-07-01 00:00:00+05:30,821.1104981583547,821.9424236884037,811.2522009379561,819.8626098632812,2861509,0.0,0.0
2021-07-02 00:00:00+05:30,818.2403690021189,821.609657342622,812.9992481639244,819.155517578125,1646631,0.0,0.0
2021-07-05 00:00:00+05:30,825.0204990171951,828.5145961476485,813.6231099192236,815.0789794921875,2598033,0.0,0.0
2021-07-06 00:00:00+05:30,815.2869744928236,817.1172207133519,807.1341149032357,808.6731567382812,2486069,0.0,0.0
2021-07-07 00:00:00+05:30,806.967797641747,813.2904116218656,798.8981095099881,811.4185791015625,3014899,0.0,0.0
2021-07-08 00:00:00+05:30,811.1273611523598,816.9508396426844,806.9677336592707,812.6248168945312,2555624,0.0,0.0
2021-07-09 00:00:00+05:30,808.6316850477141,814.8711270619712,804.1392664867655,812.66650390625,3218471,0.0,0.0
2021-07-12 00:00:00+05:30,815.2870777274869,817.8244406201746,811.1274497798977,814.8295288085938,2037878,0.0,0.0
2021-07-13 00:00:00+05:30,817.7828601908091,817.7828601908091,801.9762738798981,805.2623901367188,2997764,0.0,0.0
2021-07-14 00:00:00+05:30,805.5119109231555,826.0604820904273,805.3871017804169,823.1487426757812,4371180,0.0,0.0
2021-07-15 00:00:00+05:30,826.1021077219584,875.6016801383296,824.2718612755913,864.99462890625,12701032,0.0,0.0
2021-07-16 00:00:00+05:30,869.2790559187754,872.4819490802822,830.303312161298,836.085205078125,8665827,0.0,0.0
2021-07-19 00:00:00+05:30,836.0852126317263,847.1498127530036,825.6861428228741,832.0919799804688,4644600,0.0,0.0
2021-07-20 00:00:00+05:30,831.093608078976,842.0750352780032,806.4269956966808,812.9576416015625,10216774,0.0,0.0
2021-07-22 00:00:00+05:30,806.9677146094318,816.534857617688,806.9677146094318,814.1222534179688,6156400,0.0,0.0
2021-07-23 00:00:00+05:30,819.1971837732214,835.1701661368131,817.4501094719174,826.93408203125,5265839,0.0,0.0
2021-07-26 00:00:00+05:30,826.9339891017801,835.2532445253393,821.3184916908776,832.1751098632812,2477027,0.0,0.0
2021-07-27 00:00:00+05:30,836.9456875708795,838.7869783001576,823.4289942833655,830.2501220703125,2883514,6.0,0.0
2021-07-28 00:00:00+05:30,832.7610670070546,833.5561757298658,817.9471162014614,822.8013916015625,2952249,0.0,0.0
2021-07-29 00:00:00+05:30,824.8518749556257,844.4782630397228,824.8518749556257,843.3065185546875,4732101,0.0,0.0
2021-07-30 00:00:00+05:30,847.8260536968863,878.7511586192392,845.231542277753,857.8275146484375,9330054,0.0,0.0
2021-08-02 00:00:00+05:30,865.4018030187938,869.5865312732367,856.2372379249421,866.5735473632812,2536478,0.0,0.0
2021-08-03 00:00:00+05:30,862.0540995404205,872.8925058477633,857.0324251741656,869.9631958007812,3359006,0.0,0.0
2021-08-04 00:00:00+05:30,871.3440997319819,876.9098087629575,865.9039529823192,870.381591796875,3122161,0.0,0.0
2021-08-05 00:00:00+05:30,870.4236368336102,898.0428483869844,865.1508373978353,888.1250610351562,7896314,0.0,0.0
2021-08-06 00:00:00+05:30,888.1250134778132,895.5319630190706,872.9344275036361,878.7511596679688,11584782,0.0,0.0
2021-08-09 00:00:00+05:30,885.3213977031443,892.8120225047194,873.3530306854227,879.2535400390625,6321578,0.0,0.0
2021-08-10 00:00:00+05:30,880.8855245052979,897.4570935287595,877.1192681059878,890.25927734375,5871606,0.0,0.0
2021-08-11 00:00:00+05:30,896.3270311254199,903.0644854374841,884.7772408041791,892.979248046875,5011239,0.0,0.0
2021-08-12 00:00:00+05:30,896.3688226744187,921.6027553426148,893.8579856361149,917.7109375,6540144,0.0,0.0
2021-08-13 00:00:00+05:30,919.8033844594,940.6851401736743,912.438220951195,936.9188842773438,7270809,0.0,0.0
2021-08-16 00:00:00+05:30,938.1743890565206,945.2047544751409,932.6505670012615,940.4342041015625,3159376,0.0,0.0
2021-08-17 00:00:00+05:30,936.7515836726637,964.1196703791838,931.1440876969806,956.587158203125,5295838,0.0,0.0
2021-08-18 00:00:00+05:30,969.0993880729712,969.0993880729712,947.0876766227339,949.3056030273438,4871006,0.0,0.0
2021-08-20 00:00:00+05:30,926.9172391995876,954.7456800152863,926.6661146565712,935.1611328125,3467046,0.0,0.0
2021-08-23 00:00:00+05:30,944.9117097138311,986.0893979154728,942.4427607276587,973.4515380859375,9383780,0.0,0.0
2021-08-24 00:00:00+05:30,977.5109529074798,981.737570698128,962.4878144099295,964.9149780273438,3947317,0.0,0.0
2021-08-25 00:00:00+05:30,970.7734469570902,979.1429048976354,954.3693298268685,966.1283569335938,3447912,0.0,0.0
2021-08-26 00:00:00+05:30,970.7733453371789,980.9003679519017,966.6722909423604,977.0922241210938,4654833,0.0,0.0
2021-08-27 00:00:00+05:30,977.0921219845239,979.0171377746096,970.4384451803033,973.3258666992188,3050466,0.0,0.0
2021-08-30 00:00:00+05:30,974.2049058330491,979.5194912005237,966.2958089331149,973.7027587890625,2956868,0.0,0.0
2021-08-31 00:00:00+05:30,975.8787395711608,998.8110734385831,972.5728447418495,989.52099609375,7199002,0.0,0.0
2021-09-01 00:00:00+05:30,995.9654559836777,996.383928864343,972.321738226082,974.7489013671875,3200410,0.0,0.0
2021-09-02 00:00:00+05:30,980.900427888843,989.2698854646864,965.8354042523249,981.5281372070312,5224479,0.0,0.0
2021-09-03 00:00:00+05:30,982.1559661131357,988.098261282276,969.3925417558921,983.2021484375,4533364,0.0,0.0
2021-09-06 00:00:00+05:30,983.4111239348027,1012.787895373995,982.5741782974113,1004.4603271484375,4331916,0.0,0.0
2021-09-07 00:00:00+05:30,1016.0521724117779,1016.847230032757,987.67969016242,989.437255859375,3721585,0.0,0.0
2021-09-08 00:00:00+05:30,991.7807468180908,996.9279837854566,976.7576109711791,994.961181640625,3118518,0.0,0.0
2021-09-09 00:00:00+05:30,997.6393025345362,1008.4777087887021,990.106791022111,1003.121337890625,3388292,0.0,0.0
2021-09-13 00:00:00+05:30,997.6393642605731,1016.88911709446,984.6248165868218,1011.3652954101562,3723138,0.0,0.0
2021-09-14 00:00:00+05:30,1017.7262595593327,1038.3151091796674,1010.1937461250942,1036.68310546875,5593286,0.0,0.0
2021-09-15 00:00:00+05:30,1036.6828124739438,1078.7811199140858,1029.65244815571,1065.64111328125,6063895,0.0,0.0
2021-09-16 00:00:00+05:30,1077.316738375265,1084.0960820037417,1050.534469158565,1057.1463623046875,3616292,0.0,0.0
2021-09-17 00:00:00+05:30,1058.7364877648504,1072.1276212069356,1053.2963398040035,1057.313720703125,4817180,0.0,0.0
2021-09-20 00:00:00+05:30,1052.8778936278466,1087.0253256390306,1046.1823267367315,1068.0684814453125,5453683,0.0,0.0
2021-09-21 00:00:00+05:30,1078.8229107799875,1100.5834970331136,1068.7795632785446,1087.61083984375,4645597,0.0,0.0
2021-09-22 00:00:00+05:30,1088.0294167646568,1112.0079316519843,1087.6946180493308,1101.0020751953125,5367303,0.0,0.0
2021-09-23 00:00:00+05:30,1110.5012113713165,1118.5358684263547,1099.662807084339,1111.71484375,3037295,0.0,0.0
2021-09-24 00:00:00+05:30,1121.5072529469169,1153.1019535429962,1118.9964158134537,1136.7396240234375,7951730,0.0,0.0
2021-09-27 00:00:00+05:30,1143.2677556610674,1144.8997588088846,1079.7017745345395,1084.011962890625,7653504,0.0,0.0
2021-09-28 00:00:00+05:30,1092.1722638662213,1092.1722638662213,1049.5299207899304,1062.0841064453125,8572321,0.0,0.0
2021-09-29 00:00:00+05:30,1062.9208067388304,1089.2427023856856,1053.547057813598,1072.2945556640625,4639821,0.0,0.0
2021-09-30 00:00:00+05:30,1080.8733895920284,1080.8733895920284,1061.9584388468577,1070.913818359375,3589722,0.0,0.0
2021-10-01 00:00:00+05:30,1066.2688067345437,1074.6382636162905,1055.0956022306561,1066.0595703125,3372796,0.0,0.0
2021-10-04 00:00:00+05:30,1072.545797011294,1082.6728184382443,1066.0594685471212,1070.1605224609375,2706626,0.0,0.0
2021-10-05 00:00:00+05:30,1062.9211781115396,1099.41199497409,1056.3929599306591,1092.33984375,3710314,0.0,0.0
2021-10-06 00:00:00+05:30,1098.0729556416115,1104.6429601335055,1064.4277733245772,1067.4825439453125,2861608,0.0,0.0
2021-10-07 00:00:00+05:30,1074.6803236242395,1102.9690311085874,1074.6803236242395,1093.3023681640625,2421641,0.0,0.0
2021-10-08 00:00:00+05:30,1093.302059848387,1119.833194057863,1083.0494764199798,1106.567626953125,5197831,0.0,0.0
2021-10-11 00:00:00+05:30,1088.0293800722677,1108.8693478622806,1034.1719461919345,1090.45654296875,5264998,0.0,0.0
2021-10-12 00:00:00+05:30,1093.8463342499626,1095.5621141034048,1034.7161918718741,1046.4752197265625,12811641,0.0,0.0
2021-10-13 00:00:00+05:30,1057.0624947724464,1063.5907125662743,1040.700164299619,1059.029296875,5705730,0.0,0.0
2021-10-14 00:00:00+05:30,1079.1579527691324,1082.3801737190813,1041.2024805457704,1047.144775390625,10360519,0.0,0.0
2021-10-18 00:00:00+05:30,1037.8127147211658,1065.0134511957124,1016.8890712792067,1022.2455444335938,23861603,0.0,0.0
2021-10-19 00:00:00+05:30,1029.4433619399204,1048.6931158623743,1025.2586328263435,1031.200927734375,10189780,0.0,0.0
2021-10-20 00:00:00+05:30,1036.975954950917,1057.3974550458306,1021.4087818715858,1031.87060546875,8222562,0.0,0.0
2021-10-21 00:00:00+05:30,1045.3711037583819,1045.3711037583819,1003.2659761683088,1021.576171875,5998795,10.0,0.0
2021-10-22 00:00:00+05:30,1015.2902867558413,1032.2504446419264,1000.734909696595,1007.4852294921875,3812305,0.0,0.0
2021-10-25 00:00:00+05:30,999.0894856487897,1004.1099944202116,976.3915164350857,983.352783203125,6690819,0.0,0.0
2021-10-26 00:00:00+05:30,987.2340215847253,997.359498729184,973.100543070585,984.533935546875,5126660,0.0,0.0
2021-10-27 00:00:00+05:30,987.2337300856053,996.8107204566187,980.0615192260091,993.266845703125,3536653,0.0,0.0
2021-10-28 00:00:00+05:30,998.45637362462,999.8907748858134,967.65805017877,972.0457153320312,4096585,0.0,0.0
2021-10-29 00:00:00+05:30,972.0456147540983,989.7651962730532,960.2325604081284,965.0843505859375,3558520,0.0,0.0
2021-11-01 00:00:00+05:30,964.8735434348403,1005.3332192500869,964.8735434348403,1003.4346923828125,4511112,0.0,0.0
2021-11-02 00:00:00+05:30,1004.9535711548477,1008.4130884568928,986.2636079843363,987.782470703125,3016082,0.0,0.0
2021-11-03 00:00:00+05:30,991.4528845007383,1002.1689723495672,988.6683373265784,992.5919799804688,2063067,0.0,0.0
2021-11-04 00:00:00+05:30,999.8905741927197,1001.704742248336,993.9840475941129,998.287353515625,256369,0.0,0.0
2021-11-08 00:00:00+05:30,1001.9580110360564,1006.4723682106174,986.0104685375866,998.0765991210938,3808317,0.0,0.0
2021-11-09 00:00:00+05:30,1002.4219956371938,1004.9533643130453,987.6134476828005,989.596435546875,3565461,0.0,0.0
2021-11-10 00:00:00+05:30,982.1711861863789,991.452872653776,980.5679651962218,986.5167236328125,2401325,0.0,0.0
2021-11-11 00:00:00+05:30,983.8589069264046,985.3777697672735,972.256797174914,979.3867797851562,2861259,0.0,0.0
2021-11-12 00:00:00+05:30,986.3056420094038,994.1106954767953,981.3272629812229,989.2166748046875,3812518,0.0,0.0
2021-11-15 00:00:00+05:30,988.077760933183,997.0219113541049,981.7493380407842,987.951171875,3619915,0.0,0.0
2021-11-16 00:00:00+05:30,987.9934623377846,991.8748746796231,979.1757974398795,981.6650390625,3141207,0.0,0.0
2021-11-17 00:00:00+05:30,979.2181478243001,982.8042547853112,970.35835415592,972.4255981445312,3172985,0.0,0.0
2021-11-18 00:00:00+05:30,968.6705910352308,974.5771190293482,939.5598459213672,945.2131958007812,5384530,0.0,0.0
2021-11-22 00:00:00+05:30,945.21323486155,949.980667539864,929.8563026428922,936.6909790039062,3961223,0.0,0.0
2021-11-23 00:00:00+05:30,932.3874519593625,945.0442951986298,919.7306087200951,938.8002319335938,4545069,0.0,0.0
2021-11-24 00:00:00+05:30,945.0444477933346,955.7184079156202,939.0956893096816,944.580322265625,2675632,0.0,0.0
2021-11-25 00:00:00+05:30,942.0912306245402,954.3261816716122,937.4503871239267,949.0947265625,3106454,0.0,0.0
2021-11-26 00:00:00+05:30,945.0446548260137,950.1073940482959,930.9534051913388,936.6489868164062,2207274,0.0,0.0
2021-11-29 00:00:00+05:30,929.0968187196311,966.1392071758792,928.2530290190407,956.1403198242188,3661152,0.0,0.0
